query_text,plan_hash,execution_time_ms,cpu_usage_ms,memory_usage_kb,rows_processed,actual_cost,buffers_hit,schema_version,release_version,statistics_version,regression_label,severity,execution_timestamp,Execution_Time_Difference,Plan_Difference_Score,CPU_Difference,Memory_Difference
"SELECT customer_id, SUM(total_amount) FROM customers GROUP BY customer_id HAVING SUM(total_amount) > 1000",2d4009beec1e4442b0dcafd820388a3a,82.64,54.65,8204.82,881,86.75,2797,v1.1,r2.0.0,s2,No Regression,0,2026-08-17 13:46:38,-7.607198470385333,0.0,-5.515117097240334,177.7878462314355
"SELECT id, status, created_at FROM employees WHERE created_at > CURRENT_DATE - INTERVAL '30 days'",9b3f7b24dc6a4e2281d6bc0d7e7414c0,7.14,6.18,-292.45,19,6.6,39,v1.0,r1.2.0,s2,No Regression,0,2026-08-17 13:51:38,-0.7133477211561884,0.0,-0.5171675523573717,-6.337013564024965
SELECT COUNT(*) FROM products WHERE status = 1,6d26a205ae024b30bad71a5f7df70d5c,107.45,56.38,10410.49,1077,99.49,1668,v1.0,r1.2.0,s4,No Regression,0,2026-08-17 13:56:38,5.464085928196692,0.0,3.9613891816682734,225.58186472267488
SELECT * FROM payments WHERE status = 'PENDING' ORDER BY created_at DESC LIMIT 100,96c779a3bbbc4f9185fe5cf9bff84be5,52.43,45.81,4706.14,500,62.35,1954,v1.1,r1.2.0,s4,No Regression,0,2026-08-17 14:01:38,0.002360143228031011,0.0,0.0017110722586669265,101.97597200957584
"SELECT t1.id, t2.name FROM inventory t1 JOIN customers t2 ON t1.customer_id = t2.id WHERE t2.is_active = true",6054e5e13c564f0b9dc611ae25860c82,10.24,9.19,-687.88,235,9.47,1116,v1.2,r1.1.0,s2,No Regression,0,2026-08-17 14:06:38,-0.7500253563543029,0.0,-0.5437583470835698,-14.905470645995875
"SELECT t1.id, t2.name FROM shipments t1 JOIN customers t2 ON t1.customer_id = t2.id WHERE t2.is_active = true",319194be983849e087789cc01a5762f9,11.04,6.89,1239.05,130,9.43,607,v1.1,r2.0.0,s4,No Regression,0,2026-08-17 14:11:38,0.5383989542308361,0.0,0.3903320373688623,26.848612263652363
"SELECT id, status, created_at FROM customers WHERE created_at > CURRENT_DATE - INTERVAL '30 days'",b0d1ab03f4494a3f9abc461ebfaf38eb,114.19,60.52,10096.07,968,111.85,2276,v1.2,r1.0.0,s1,No Regression,0,2026-08-17 14:16:38,-5.9156147909653924,0.0,-4.2887415651570935,218.76878965069426
SELECT COUNT(*) FROM employees WHERE category_id = 5,05d8aa59166f418c883a6aa1ac358a4a,89.59,79.43,8586.97,759,76.86,3182,v1.1,r1.2.0,s3,No Regression,0,2026-08-17 14:21:38,7.849264647048879,0.0,5.690611836174508,186.06854287527938
SELECT COUNT(*) FROM customers WHERE category_id = 5,ef0ba5d03db54e1aab745b07123cb365,128.38,94.67,10540.39,1036,127.63,4533,v1.1,r1.2.0,s2,No Regression,0,2026-08-17 14:26:38,-5.272853148703979,0.0,-3.8227479754687947,228.39662985164338
SELECT * FROM employees WHERE status = 'PENDING' ORDER BY created_at DESC LIMIT 100,bf3ae20a956449c9ba015892e871b5c5,127.84,110.34,10262.41,1015,135.41,4954,v1.1,r2.0.0,s4,No Regression,0,2026-08-17 14:31:38,7.421940221676796,0.0,5.380807345912721,222.3731624878969
"SELECT id, status, created_at FROM payments WHERE created_at > CURRENT_DATE - INTERVAL '30 days'",752ba89c83b94705b4a77713e2ffa34c,67.52,50.05,4377.74,502,57.09,1808,v1.0,r1.2.0,s2,Minor,1,2026-08-17 14:36:38,49.89858038082076,0.7220685867870875,36.175803070949186,673.9126120036947
"SELECT id, status, created_at FROM inventory WHERE created_at > CURRENT_DATE - INTERVAL '30 days'",74215bfde4a54ebbb86510f3e2a1f691,102.51,64.33,9261.0,1115,94.82,3200,v1.0,r1.2.0,s1,No Regression,0,2026-08-17 14:41:38,-7.496736505097957,0.0,-5.435033650525644,200.67390191976477
SELECT * FROM payments WHERE status = 'PENDING' ORDER BY created_at DESC LIMIT 100,eb4ef5a1c85d4bcdaf89fd5f1e471082,35.93,26.1,3790.74,565,38.21,1942,v2.0,r1.1.0,s3,No Regression,0,2026-08-17 14:46:38,0.10789747263825543,0.0,0.07822422386018295,82.14043698988544
"SELECT id, status, created_at FROM customers WHERE created_at > CURRENT_DATE - INTERVAL '30 days'",24b0b63900394ef2a7e8cd7aefb2a2e2,11.43,9.42,-26.59,130,13.31,316,v1.2,r1.2.0,s3,No Regression,0,2026-08-17 14:51:38,-0.27746410163012175,0.0,-0.20115776086662313,-0.5761709374847798
"SELECT id, status, created_at FROM shipments WHERE created_at > CURRENT_DATE - INTERVAL '30 days'",3d244501895846f6a69ce73753f245e9,129.36,106.96,10209.01,1129,146.15,4326,v1.2,r1.0.0,s3,No Regression,0,2026-08-17 14:56:38,-8.207945875473282,0.0,-5.950650927180686,221.2160534972355
"SELECT id, status, created_at FROM inventory WHERE created_at > CURRENT_DATE - INTERVAL '30 days'",c675a8c1641a4135b4c5baf59cbd970f,6.55,3.34,1734.48,158,6.32,353,v1.0,r1.1.0,s4,No Regression,0,2026-08-17 15:01:38,-0.5192488708728599,0.0,-0.37644848318629315,37.58394011465216
"SELECT t1.id, t2.name FROM payments t1 JOIN customers t2 ON t1.customer_id = t2.id WHERE t2.is_active = true",106648a9f4e943a596488d583aa1187b,58.91,30.99,4910.74,485,52.72,2197,v1.1,r1.1.0,s2,No Regression,0,2026-08-17 15:06:38,-1.9923983321130172,0.0,-1.4444621300110534,106.40938960300892
SELECT COUNT(*) FROM inventory WHERE category_id = 5,b3f30bdc882346bd8ee6ffaad430a89c,10.89,9.77,1859.33,130,9.58,627,v1.1,r1.1.0,s1,No Regression,0,2026-08-17 15:11:38,-0.403166200741201,0.0,-0.29229010067152844,40.28927826978471
SELECT * FROM products WHERE status = 'PENDING' ORDER BY created_at DESC LIMIT 100,f527983498034102954226234bf6670b,141.84,77.47,9196.68,988,138.23,3654,v1.2,r1.1.0,s1,Minor,1,2026-08-17 15:16:38,94.2369252689073,0.5265874336660612,68.3205098125413,1415.7438862431618
"SELECT customer_id, SUM(total_amount) FROM customers GROUP BY customer_id HAVING SUM(total_amount) > 1000",bf43ddb652aa4ee68d2e5dfbc53521c5,8.12,4.34,628.62,150,8.47,722,v1.1,r1.0.0,s1,No Regression,0,2026-08-17 15:21:38,-0.22317391624321262,0.0,-0.16179810293140387,13.621383028269358
"SELECT id, status, created_at FROM products WHERE created_at > CURRENT_DATE - INTERVAL '30 days'",64a352f739a9451da0f357923213aa44,51.08,39.3,7789.42,509,41.4,987,v1.0,r1.0.0,s2,No Regression,0,2026-08-17 15:26:38,-3.206288176615251,0.0,-2.324516023917356,168.78666505688955
SELECT COUNT(*) FROM orders WHERE is_deleted = false,23a7a7553e87498b8dc70ab1af8d1618,10.12,5.58,1132.73,68,10.12,150,v1.2,r1.0.0,s1,No Regression,0,2026-08-17 15:31:38,-0.10508445038618106,0.0,-0.07618482036916992,24.54479526202086
SELECT * FROM payments WHERE status = 'PENDING' ORDER BY created_at DESC LIMIT 100,bfe5d82f24b04746bda8c1877d3ce35d,79.07,56.39,9346.85,805,83.55,2841,v1.1,r1.0.0,s3,No Regression,0,2026-08-17 15:36:38,-6.2952353104043155,0.0,-4.563961361955008,202.5341604749761
"SELECT id, status, created_at FROM customers WHERE created_at > CURRENT_DATE - INTERVAL '30 days'",42ca5c6f9eaa47d383273afb62521c6f,8.41,5.15,76.71,77,8.9,281,v1.2,r1.1.0,s2,No Regression,0,2026-08-17 15:41:38,0.01309609582109011,0.0,0.009494494228219236,1.6622065669220554
"SELECT customer_id, SUM(total_amount) FROM products GROUP BY customer_id HAVING SUM(total_amount) > 1000",7db945f38d2346f398d76635630b6411,10.15,6.27,2246.23,32,9.72,40,v1.2,r1.0.0,s2,No Regression,0,2026-08-17 15:46:38,-0.8924437745779767,0.0,-0.6470097945599392,48.67290127515746
SELECT * FROM payments WHERE status = 'PENDING' ORDER BY created_at DESC LIMIT 100,8b7d54d8e0be4d7ca3ba1109ff3ab878,93.6,48.57,10387.77,908,92.57,4452,v1.1,r1.1.0,s2,No Regression,0,2026-08-17 15:51:38,6.616153861186858,0.0,4.796623016982492,225.08955168395153
SELECT COUNT(*) FROM orders WHERE status = 1,ac4c7a4f45494788b8581238117d060c,8.33,5.8,327.79,60,9.32,78,v2.0,r2.0.0,s4,No Regression,0,2026-08-17 15:56:38,0.6899362118680507,0.0,0.5001945213986213,7.102785693799773
SELECT * FROM customers WHERE status = 'PENDING' ORDER BY created_at DESC LIMIT 100,7699506764f4460d98044bd3dc0ae75c,83.07,56.98,8027.59,772,69.0,3211,v1.0,r1.1.0,s4,No Regression,0,2026-08-17 16:01:38,-6.121100999340844,0.0,-4.437716316567929,173.94750116748565
"SELECT id, status, created_at FROM inventory WHERE created_at > CURRENT_DATE - INTERVAL '30 days'",648dca783819449f8d9b4156701be646,10.86,6.62,2788.43,181,9.19,364,v1.2,r2.0.0,s1,No Regression,0,2026-08-17 16:06:38,-0.9583204891825443,0.0,-0.6947695311357708,60.421674584832054
SELECT COUNT(*) FROM inventory WHERE is_deleted = false,85c67d05970847cbbc1471cad52149a8,6.15,4.3,1614.92,91,7.32,330,v1.2,r1.0.0,s2,No Regression,0,2026-08-17 16:11:38,-0.048942939139763574,0.0,-0.03548297595885262,34.99322942320123
SELECT * FROM products WHERE status = 'PENDING' ORDER BY created_at DESC LIMIT 100,e86995718c7e42509c55f7624667e11b,51.55,38.56,4712.16,505,59.95,719,v1.2,r1.1.0,s4,No Regression,0,2026-08-17 16:16:38,-2.4010299190126565,0.0,-1.7407145625137765,102.10641762987137
"SELECT id, status, created_at FROM customers WHERE created_at > CURRENT_DATE - INTERVAL '30 days'",53cd6eb5381b40b9a6077b5f2e012ac1,103.03,75.56,9647.15,955,100.89,3530,v1.2,r1.2.0,s1,No Regression,0,2026-08-17 16:21:38,-0.885571297630526,0.0,-0.6420273407353375,209.0412733943698
"SELECT customer_id, SUM(total_amount) FROM customers GROUP BY customer_id HAVING SUM(total_amount) > 1000",2031b87ed98949e3927ebb1260aed198,91.03,81.09,10479.88,1029,99.72,4994,v1.0,r1.2.0,s2,No Regression,0,2026-08-17 16:26:38,-8.271739733177327,0.0,-5.996900620374857,227.085456349304
"SELECT t1.id, t2.name FROM employees t1 JOIN customers t2 ON t1.customer_id = t2.id WHERE t2.is_active = true",70067843b7a34fb58fd64bffd21db972,58.53,46.1,4613.95,514,64.52,1899,v1.2,r1.2.0,s1,No Regression,0,2026-08-17 16:31:38,4.507971349774649,0.0,3.2682189063160325,99.9783338476081
SELECT COUNT(*) FROM products WHERE status = 1,c38e9e7ce3134f27b7df458dce9a1f16,119.25,90.36,11433.57,997,138.21,1537,v1.0,r1.0.0,s1,No Regression,0,2026-08-17 16:36:38,-0.6966258878187025,0.0,-0.5050444469466487,247.75068618645557
"SELECT id, status, created_at FROM payments WHERE created_at > CURRENT_DATE - INTERVAL '30 days'",ecf813ad5bcb4f52aa86d8523b8acf98,47.79,33.35,5315.71,442,56.77,2187,v1.1,r1.2.0,s4,No Regression,0,2026-08-17 16:41:38,4.249957394681777,0.0,3.0811622414217332,115.1845661563452
SELECT * FROM payments WHERE status = 'PENDING' ORDER BY created_at DESC LIMIT 100,76caca5c2a5641eaa99a51562121ec2b,48.06,25.85,5882.46,532,55.52,2559,v1.2,r2.0.0,s4,No Regression,0,2026-08-17 16:46:38,-2.4754670794608113,0.0,-1.7946805077767831,127.46530623981639
SELECT * FROM shipments WHERE status = 'PENDING' ORDER BY created_at DESC LIMIT 100,da0122dab9434dbdb7852e02a8fe6099,60.1,29.34,5342.94,458,55.76,1369,v1.2,r2.0.0,s4,Minor,1,2026-08-17 16:51:38,33.768913092381844,0.6852291915972759,24.482010121866104,822.4962312012638
"SELECT t1.id, t2.name FROM customers t1 JOIN customers t2 ON t1.customer_id = t2.id WHERE t2.is_active = true",8d5aa6f2d8074f99bd8954ad52a22655,114.07,64.2,10160.31,986,112.39,1171,v1.2,r1.2.0,s2,No Regression,0,2026-08-17 16:56:38,-9.02094415136029,0.0,-6.540063798269381,220.1607874327184
SELECT COUNT(*) FROM payments WHERE is_deleted = false,762d93d290454310bf6bd07c53431f27,74.21,56.62,8127.6,777,66.98,3298,v1.0,r1.1.0,s1,No Regression,0,2026-08-17 17:01:38,6.934009956232881,0.0,5.027064432580469,176.11458862359143
SELECT COUNT(*) FROM orders WHERE status = 1,ff6952e644c844c2b80e3f3a49ac204e,113.16,68.4,9835.23,1079,128.62,1773,v2.0,r1.0.0,s3,No Regression,0,2026-08-17 17:06:38,6.641995174565942,0.0,4.815357623393373,213.1167239367593
SELECT * FROM products WHERE status = 'PENDING' ORDER BY created_at DESC LIMIT 100,f829fe868c9e44f393dcab96629bd9c4,103.44,83.49,7279.06,803,94.69,1239,v1.0,r1.2.0,s3,No Regression,0,2026-08-17 17:11:38,8.698075365691807,0.0,6.3059882490461625,157.72782340007376
"SELECT customer_id, SUM(total_amount) FROM products GROUP BY customer_id HAVING SUM(total_amount) > 1000",41048b5cb96e48d79fd5cd86554d8f85,69.59,45.02,7857.51,900,57.92,3840,v1.0,r1.0.0,s2,No Regression,0,2026-08-17 17:16:38,2.529223733601106,0.0,1.8336533626975193,170.26208736352132
"SELECT id, status, created_at FROM orders WHERE created_at > CURRENT_DATE - INTERVAL '30 days'",9a4134b2c848431c8ad327145e07573c,75.08,61.75,8560.87,827,74.15,920,v1.2,r1.1.0,s4,No Regression,0,2026-08-17 17:21:38,4.073858703019412,0.0,2.9534930463863147,185.50298960456288
SELECT COUNT(*) FROM payments WHERE category_id = 5,31c3bde5fbd047528e563305d34da07b,39.99,24.12,4244.38,439,42.19,638,v1.0,r1.1.0,s1,No Regression,0,2026-08-17 17:26:38,0.6562690392076359,0.0,0.4757862717285176,91.97022954650807
SELECT * FROM inventory WHERE status = 'PENDING' ORDER BY created_at DESC LIMIT 100,e0f0216ea7be4a0391ba32b40be3ee40,82.28,42.88,7321.57,1027,66.91,4605,v1.1,r1.0.0,s3,No Regression,0,2026-08-17 17:31:38,4.777020041866899,0.0,3.4632756078763585,158.6489601639879
SELECT COUNT(*) FROM employees WHERE category_id = 5,043a91386a4c420ebdc509e745b7beca,70.54,58.3,5271.37,429,72.25,1578,v1.2,r2.0.0,s1,No Regression,0,2026-08-17 17:36:38,-2.6845126108970154,0.0,-1.946235720778489,114.22377565735778
"SELECT t1.id, t2.name FROM products t1 JOIN customers t2 ON t1.customer_id = t2.id WHERE t2.is_active = true",52fcc4bbd6d942818f6e2ac486e758c1,43.57,26.49,4650.11,449,37.33,1871,v1.0,r1.2.0,s3,No Regression,0,2026-08-17 17:41:38,-2.961533390076046,0.0,-2.1470720788002775,100.76187431768895
SELECT COUNT(*) FROM customers WHERE is_deleted = false,bebe5c1dccec401a8c6433ca77b7da66,117.2,92.35,11069.71,942,123.06,1168,v1.0,r1.2.0,s3,No Regression,0,2026-08-17 17:46:38,11.52034075976417,0.0,8.352092894322992,239.86631020626706
"SELECT id, status, created_at FROM orders WHERE created_at > CURRENT_DATE - INTERVAL '30 days'",a661c44589da4194a8fcc8f036431b0b,57.25,42.21,6683.46,595,64.7,1811,v1.1,r1.2.0,s2,No Regression,0,2026-08-17 17:51:38,-0.021716959400121978,0.0,-0.015744504965126804,144.82194109973773
"SELECT customer_id, SUM(total_amount) FROM products GROUP BY customer_id HAVING SUM(total_amount) > 1000",236608bca1594af298f2082a054c100b,125.84,98.97,7268.36,941,126.27,3146,v2.0,r1.1.0,s3,No Regression,0,2026-08-17 17:56:38,4.512106718653317,0.0,3.2712169934166813,157.49596822778764
"SELECT id, status, created_at FROM customers WHERE created_at > CURRENT_DATE - INTERVAL '30 days'",f0fc011a5aa34cb3a62981b3fe180d75,74.33,51.81,7585.32,816,73.81,1747,v1.2,r2.0.0,s3,No Regression,0,2026-08-17 18:01:38,-0.08988865460328922,0.0,-0.06516807176524474,164.3640818173016
SELECT * FROM employees WHERE status = 'PENDING' ORDER BY created_at DESC LIMIT 100,cd840172c7694a5181ab2afe6d922cf2,70.69,35.59,8600.62,733,72.62,3294,v1.1,r2.0.0,s3,No Regression,0,2026-08-17 18:06:38,5.53802520174808,0.0,4.01499416559347,186.36432073525185
SELECT * FROM orders WHERE status = 'PENDING' ORDER BY created_at DESC LIMIT 100,09e10482264245bead924904a2bf1204,111.25,52.19,9508.44,797,67.89,3621,v1.2,r1.2.0,s4,Major,2,2026-08-17 18:11:38,38.74254913010009,0.6863323312240346,28.08782969576781,1463.7364568202797
SELECT * FROM shipments WHERE status = 'PENDING' ORDER BY created_at DESC LIMIT 100,2fb12e4a70284869abe3a0aa5f64f042,51.42,30.92,5606.66,558,61.24,2189,v2.0,r1.0.0,s1,No Regression,0,2026-08-17 18:16:38,-5.082430885554466,0.0,-3.6846943827724177,121.48907665883472
SELECT * FROM customers WHERE status = 'PENDING' ORDER BY created_at DESC LIMIT 100,09e99a0bfc0343c0b4eea1d5f4d591fc,33.45,23.0,5718.55,486,32.65,764,v1.1,r1.2.0,s1,No Regression,0,2026-08-17 18:21:38,-2.117630857515961,0.0,-1.5352540351610415,123.91358836230114
SELECT * FROM payments WHERE status = 'PENDING' ORDER BY created_at DESC LIMIT 100,5f69bb772c81489f8c380317c2d298c2,103.33,67.03,11325.39,940,109.49,1809,v1.2,r1.1.0,s3,No Regression,0,2026-08-17 18:26:38,3.5108189522426967,0.0,2.5452967612462336,245.4065653885201
SELECT COUNT(*) FROM employees WHERE is_deleted = false,9b4f0a55f10d4795ae0d6e4525eb2d0a,63.8,34.22,6210.12,772,72.76,2598,v1.2,r2.0.0,s3,No Regression,0,2026-08-17 18:31:38,6.239853579187642,0.0,4.5238103478994525,134.5652750016164
SELECT * FROM employees WHERE status = 'PENDING' ORDER BY created_at DESC LIMIT 100,381fa4946cb9429ea09dde821d5b1745,63.3,52.99,4996.52,432,69.21,1945,v1.1,r2.0.0,s2,No Regression,0,2026-08-17 18:36:38,-1.5416025106970928,0.0,-1.11764119169399,108.2681313486819
"SELECT t1.id, t2.name FROM inventory t1 JOIN customers t2 ON t1.customer_id = t2.id WHERE t2.is_active = true",a05b8bd58c25424d8e249bcfbc00265c,72.23,57.19,6668.43,743,73.07,1137,v1.1,r1.2.0,s1,No Regression,0,2026-08-17 18:41:38,-5.665223994061451,0.0,-4.107211587942419,144.4962604231527
SELECT * FROM products WHERE status = 'PENDING' ORDER BY created_at DESC LIMIT 100,c18f3431025d4b178f7e8b16cc6799b0,86.22,46.64,6989.95,855,83.07,3644,v1.0,r1.2.0,s1,No Regression,0,2026-08-17 18:46:38,-7.349097415465084,0.0,-5.32799728613669,151.46318331973436
SELECT COUNT(*) FROM shipments WHERE category_id = 5,16ba62c4ab81400290e55b626f4c4757,78.86,46.73,8279.65,786,65.6,1171,v1.0,r1.2.0,s1,No Regression,0,2026-08-17 18:51:38,6.066511200266924,0.0,4.398139442718831,179.40931562789984
"SELECT t1.id, t2.name FROM payments t1 JOIN customers t2 ON t1.customer_id = t2.id WHERE t2.is_active = true",f72f830ae9d64f06b68af7409eca15d2,115.46,59.48,11041.96,1016,128.15,2202,v1.2,r1.2.0,s2,No Regression,0,2026-08-17 18:56:38,4.540703365301832,0.0,3.2919491795781104,239.26500356786153
SELECT * FROM inventory WHERE status = 'PENDING' ORDER BY created_at DESC LIMIT 100,8af2acf921ee42888383ad5f38194395,89.04,72.82,7974.82,827,77.73,2894,v1.2,r1.2.0,s2,No Regression,0,2026-08-17 19:01:38,5.843329962428119,0.0,4.2363360317285945,172.80404346266909
SELECT * FROM customers WHERE status = 'PENDING' ORDER BY created_at DESC LIMIT 100,5db3b0fd50f641049e5673c777d4d204,74.59,52.81,8194.29,786,66.12,2100,v1.1,r1.0.0,s3,No Regression,0,2026-08-17 19:06:38,-2.4001062817266585,0.0,-1.7400449378408451,177.5596747394568
"SELECT id, status, created_at FROM payments WHERE created_at > CURRENT_DATE - INTERVAL '30 days'",525463a8fa8f4df2a8479844426a1816,9.09,5.48,318.35,123,10.52,431,v2.0,r2.0.0,s3,No Regression,0,2026-08-17 19:11:38,0.6807875378244513,0.0,0.4935618551376636,6.898233093203447
SELECT COUNT(*) FROM orders WHERE is_deleted = false,2e8a2059c6e74e29bb03473e6b3bf00c,12.62,8.11,2223.21,37,10.12,121,v1.1,r1.0.0,s4,No Regression,0,2026-08-17 19:16:38,0.10996164204608828,0.0,0.07972071905970451,48.17408762412701
"SELECT customer_id, SUM(total_amount) FROM orders GROUP BY customer_id HAVING SUM(total_amount) > 1000",e4b32eaa95514ad593d3f0ab4db99907,125.78,105.22,9914.21,1030,124.13,4531,v1.1,r1.0.0,s2,No Regression,0,2026-08-17 19:21:38,3.3641560485417488,0.0,2.438968118595342,214.82811847013832
"SELECT id, status, created_at FROM payments WHERE created_at > CURRENT_DATE - INTERVAL '30 days'",3e0a8ceb033c496480ba3a0722f9fed0,8.19,7.02,1169.39,115,9.06,429,v2.0,r1.2.0,s1,No Regression,0,2026-08-17 19:26:38,-0.3001338613679723,0.0,-0.21759303332694807,25.339170085946847
"SELECT customer_id, SUM(total_amount) FROM shipments GROUP BY customer_id HAVING SUM(total_amount) > 1000",66f38c79a423499c8151cd880b30ec6e,56.25,31.51,8814.87,867,45.62,3139,v2.0,r1.0.0,s2,No Regression,0,2026-08-17 19:31:38,3.5024582131256206,0.0,2.5392353372634546,191.00684135789623
SELECT COUNT(*) FROM shipments WHERE category_id = 5,7724c23f0c4942bc8e27bc5ae83534e9,96.51,57.72,11632.81,990,115.65,3760,v2.0,r1.0.0,s2,No Regression,0,2026-08-17 19:36:38,-6.585354240841148,0.0,-4.774293704369128,252.0679595066687
"SELECT id, status, created_at FROM inventory WHERE created_at > CURRENT_DATE - INTERVAL '30 days'",0521cbe0e7cd4afa8ff6607c58a2d0ff,93.59,82.22,5920.18,920,79.18,2247,v1.0,r1.1.0,s2,No Regression,0,2026-08-17 19:41:38,5.282211639701831,0.0,3.8295327562139736,128.28264989389407
"SELECT t1.id, t2.name FROM employees t1 JOIN customers t2 ON t1.customer_id = t2.id WHERE t2.is_active = true",92d960ecedbf4a28ad04f2921e0a83a8,64.95,56.87,4828.54,401,64.04,419,v1.2,r1.0.0,s2,No Regression,0,2026-08-17 19:46:38,-3.9248215258202057,0.0,-2.845443087219922,104.62822183086719
"SELECT t1.id, t2.name FROM orders t1 JOIN customers t2 ON t1.customer_id = t2.id WHERE t2.is_active = true",75bd972935634a46bf135fbde28ff108,52.88,37.35,3641.42,522,58.83,1199,v1.2,r1.0.0,s3,No Regression,0,2026-08-17 19:51:38,0.26133256031646135,0.0,0.18946260927433126,78.90486555757153
SELECT * FROM products WHERE status = 'PENDING' ORDER BY created_at DESC LIMIT 100,1f3eef503aee4536b7a03f2565640e6f,108.23,93.13,9276.0,1056,103.5,3683,v2.0,r1.1.0,s4,No Regression,0,2026-08-17 19:56:38,-1.6802693049723543,0.0,-1.2181727620091607,200.9989325351191
"SELECT t1.id, t2.name FROM customers t1 JOIN customers t2 ON t1.customer_id = t2.id WHERE t2.is_active = true",7444b8a0c12346a8a0dc4bbf468c73f6,11.61,7.24,2023.24,100,13.78,190,v1.2,r1.2.0,s1,No Regression,0,2026-08-17 20:01:38,0.1470096898547438,0.0,0.10658005797196292,43.840996147299954
"SELECT t1.id, t2.name FROM payments t1 JOIN customers t2 ON t1.customer_id = t2.id WHERE t2.is_active = true",248ca84eb54f46ec9f6c1024621c002a,35.84,27.42,6121.34,486,42.0,1661,v1.1,r1.2.0,s1,No Regression,0,2026-08-17 20:06:38,-2.959854326650447,0.0,-2.1458547802846777,132.64152713287257
"SELECT t1.id, t2.name FROM orders t1 JOIN customers t2 ON t1.customer_id = t2.id WHERE t2.is_active = true",de09e59627fa462987324c950f348b0b,57.76,41.9,9576.49,904,63.21,4031,v1.2,r1.2.0,s4,No Regression,0,2026-08-17 20:11:38,1.406353290231496,0.0,1.0195873166594325,207.510162508974
"SELECT t1.id, t2.name FROM products t1 JOIN customers t2 ON t1.customer_id = t2.id WHERE t2.is_active = true",46c53ececc1044c7a5ee3ed5bf8dac92,79.34,60.02,10402.94,804,94.52,1735,v1.0,r2.0.0,s2,No Regression,0,2026-08-17 20:16:38,-6.589086561908296,0.0,-4.776999587199706,225.4182659796132
